date,currency,value_brl,prev_value,pct_change_day
2025-10-20,GBP,7.2161,7.2997,-1.1452525446251194
2025-10-21,GBP,7.2102,7.2161,-0.08176161638557833
2025-10-22,GBP,7.2072,7.2102,-0.04160772239327759
2025-10-23,GBP,7.1731,7.2072,-0.47313797313798256
2025-10-24,GBP,7.1539,7.1731,-0.26766669919560115
2025-10-27,GBP,7.1635,7.1539,0.1341925383357312
2025-10-28,GBP,7.13,7.1635,-0.4676484958470062
2025-10-29,GBP,7.0733,7.13,-0.7952314165497909
2025-10-30,GBP,7.0791,7.0733,0.08199850140671039
2025-10-31,GBP,7.075,7.0791,-0.05791696684607217
2025-11-03,GBP,7.0348,7.075,-0.5681978798586673
2025-11-04,GBP,7.0264,7.0348,-0.11940637971228352
2025-11-05,GBP,7.0174,7.0264,-0.12808835249913386
2025-11-06,GBP,7.0048,7.0174,-0.17955368085045276
2025-11-07,GBP,7.0451,7.0048,0.5753197807217836
2025-11-10,GBP,6.9922,7.0451,-0.7508764957204206
2025-11-11,GBP,6.947,6.9922,-0.6464345985526809
2025-11-12,GBP,6.9449,6.947,-0.03022887577371902
2025-11-13,GBP,6.9728,6.9449,0.40173364627280606
2025-11-14,GBP,6.959,6.9728,-0.1979118861863305
2025-11-17,GBP,6.9986,6.959,0.5690472769076083
2025-11-18,GBP,7.0148,6.9986,0.23147486640184844
2025-11-19,GBP,6.9787,7.0148,-0.5146262188515771
2025-11-21,GBP,7.0531,6.9787,1.0661011363147788
2025-11-24,GBP,7.0666,7.0531,0.19140519771447817
2025-11-25,GBP,7.0946,7.0666,0.3962301531146517
2025-11-26,GBP,7.1032,7.0946,0.1212189552617593
2025-11-27,GBP,7.0896,7.1032,-0.1914630025903863
2025-11-28,GBP,7.0694,7.0896,-0.2849243962988024
2025-12-01,GBP,7.0868,7.0694,0.24613121339860378
2025-12-02,GBP,7.0595,7.0868,-0.38522323192414776
2025-12-03,GBP,7.0817,7.0595,0.3144698633047671
2025-12-04,GBP,7.0823,7.0817,0.008472541903792319
2025-12-05,GBP,7.1269,7.0823,0.6297389266198827
2025-12-08,GBP,7.2238,7.1269,1.3596374300186564
2025-12-09,GBP,7.2573,7.2238,0.46374484343421063
2025-12-10,GBP,7.2807,7.2573,0.322433963044122
2025-12-11,GBP,7.2878,7.2807,0.09751809578748549
2025-12-12,GBP,7.2142,7.2878,-1.0099069678092154
2025-12-15,GBP,7.2249,7.2142,0.14831859388428903
2025-12-16,GBP,7.3129,7.2249,1.2180099378538145
2025-12-17,GBP,7.383,7.3129,0.9585800434847913
2025-12-18,GBP,7.4057,7.383,0.30746309088447443
2025-12-19,GBP,7.3716,7.4057,-0.4604561351391534
2025-12-22,GBP,7.4537,7.3716,1.1137337891366839
2025-12-23,GBP,7.5029,7.4537,0.6600748621490071
2025-12-24,GBP,7.4761,7.5029,-0.35719521784910446
2025-12-26,GBP,7.4869,7.4761,0.14446034697235266
2025-12-29,GBP,7.5264,7.4869,0.5275881873672672
2025-12-30,GBP,7.4156,7.5264,-1.472151360544205
2025-12-31,GBP,7.4112,7.4156,-0.05933437617995363
2026-01-02,GBP,7.3397,7.4112,-0.964756044905013
2026-01-05,GBP,7.339,7.3397,-0.009537174543905458
2026-01-06,GBP,7.2669,7.339,-0.9824226733887498
2026-01-07,GBP,7.2641,7.2669,-0.038530872861874954
2026-01-08,GBP,7.2404,7.2641,-0.3262620283311035
2026-01-09,GBP,7.208,7.2404,-0.4474890890006078
2026-01-12,GBP,7.2458,7.208,0.5244173140954489
2026-01-13,GBP,7.2286,7.2458,-0.23737889536007417
2026-01-14,GBP,7.2397,7.2286,0.15355670530945442
2026-01-15,GBP,7.2089,7.2397,-0.4254319930383832
2026-01-16,GBP,7.1976,7.2089,-0.1567506831832821
2026-01-19,GBP,7.2035,7.1976,0.0819717683672172
2026-01-20,GBP,7.2401,7.2035,0.5080863469147046
2026-01-21,GBP,7.1663,7.2401,-1.0193229375284885
2026-01-22,GBP,7.1603,7.1663,-0.08372521384814036
2026-01-23,GBP,7.1741,7.1603,0.19272935491529974
2026-01-26,GBP,7.2329,7.1741,0.8196150039726291
2026-01-27,GBP,7.2055,7.2329,-0.37882453787554393
2026-01-28,GBP,7.1495,7.2055,-0.7771840954826192
2026-01-29,GBP,7.1507,7.1495,0.0167843905168219
2026-01-30,GBP,7.1762,7.1507,0.3566084439285744
2026-02-02,GBP,7.1676,7.1762,-0.11984058415316357
2026-02-03,GBP,7.1589,7.1676,-0.12137954126905104
2026-02-04,GBP,7.1543,7.1589,-0.0642556817388118
2026-02-05,GBP,7.1141,7.1543,-0.5618998364619987
2026-02-06,GBP,7.1268,7.1141,0.17851871635203853
2026-02-09,GBP,7.1058,7.1268,-0.29466240107761665
2026-02-10,GBP,7.1144,7.1058,0.12102789270735936
2026-02-11,GBP,7.0678,7.1144,-0.6550095580793891
2026-02-12,GBP,7.0561,7.0678,-0.16553948894988402
2026-02-13,GBP,7.119,7.0561,0.8914272756905373
2026-02-18,GBP,7.0755,7.119,-0.6110408765276021
2024-02-20,JPY,0.03298,,
2024-02-21,JPY,0.03282,0.03298,-0.4851425106124907
2024-02-22,JPY,0.03284,0.03282,0.06093845216330607
2024-02-23,JPY,0.03312,0.03284,0.8526187576126443
2024-02-26,JPY,0.03305,0.03312,-0.2113526570048152
2024-02-27,JPY,0.03295,0.03305,-0.3025718608169581
2024-02-28,JPY,0.03286,0.03295,-0.27314112291350057
2024-02-29,JPY,0.0333,0.03286,1.3390139987827343
2024-03-01,JPY,0.03304,0.0333,-0.7807807807807876
2024-03-04,JPY,0.03288,0.03304,-0.4842615012106588
2024-03-05,JPY,0.033,0.03288,0.36496350364965124
2024-03-06,JPY,0.03307,0.033,0.21212121212121904
2024-03-07,JPY,0.03332,0.03307,0.7559721802237629
2024-03-08,JPY,0.03384,0.03332,1.5606242496998712
2024-03-11,JPY,0.0339,0.03384,0.17730496453900457
2024-03-12,JPY,0.03373,0.0339,-0.5014749262536755
2024-03-13,JPY,0.03371,0.03373,-0.05929439667953229
2024-03-14,JPY,0.03359,0.03371,-0.3559774547611805
2024-03-15,JPY,0.03349,0.03359,-0.29770765108664277
2024-03-18,JPY,0.03361,0.03349,0.3583159151985704
2024-03-19,JPY,0.03341,0.03361,-0.5950609937518614
2024-03-20,JPY,0.03305,0.03341,-1.0775217000897896
2024-03-21,JPY,0.03286,0.03305,-0.5748865355521993
2024-03-22,JPY,0.03297,0.03286,0.3347534996956725
2024-03-25,JPY,0.03293,0.03297,-0.12132241431603852
2024-03-26,JPY,0.0329,0.03293,-0.09110233829335845
2024-03-27,JPY,0.03294,0.0329,0.12158054711246535
2024-03-28,JPY,0.03301,0.03294,0.2125075895567763
2024-04-01,JPY,0.03331,0.03301,0.9088155104513884
2024-04-02,JPY,0.03331,0.03331,0.0
2024-04-03,JPY,0.03344,0.03331,0.3902731912338586
2024-04-04,JPY,0.03313,0.03344,-0.9270334928229595
2024-04-05,JPY,0.03333,0.03313,0.6036824630244464
2024-04-08,JPY,0.03322,0.03333,-0.3300330033003229
2024-04-09,JPY,0.03301,0.03322,-0.6321493076460016
2024-04-10,JPY,0.03313,0.03301,0.36352620418056425
2024-04-11,JPY,0.03314,0.03313,0.030184123151233422
2024-04-12,JPY,0.03354,0.03314,1.2070006035002967
2024-04-15,JPY,0.03355,0.03354,0.029815146094214207
2024-04-16,JPY,0.03405,0.03355,1.4903129657227732
2024-04-17,JPY,0.03394,0.03405,-0.3230543318649026
2024-04-18,JPY,0.03397,0.03394,0.08839127872717345
2024-04-19,JPY,0.03382,0.03397,-0.44156608772445427
2024-04-22,JPY,0.03363,0.03382,-0.5617977528090012
2024-04-23,JPY,0.03335,0.03363,-0.8325899494499023
2024-04-24,JPY,0.03326,0.03335,-0.26986506746626837
2024-04-25,JPY,0.03323,0.03326,-0.09019843656041804
2024-04-26,JPY,0.03247,0.03323,-2.287089978934709
2024-04-29,JPY,0.03265,0.03247,0.5543578688019801
2024-04-30,JPY,0.03283,0.03265,0.5513016845329233
2024-05-02,JPY,0.03329,0.03283,1.401157477916537
2024-05-03,JPY,0.03315,0.03329,-0.4205467107239458
2024-05-06,JPY,0.03297,0.03315,-0.5429864253393646
2024-05-07,JPY,0.03274,0.03297,-0.6976038823172659
2024-05-08,JPY,0.03274,0.03274,0.0
2024-05-09,JPY,0.03313,0.03274,1.1912034208918731
2024-05-10,JPY,0.03302,0.03313,-0.3320253546634455
2024-05-13,JPY,0.03292,0.03302,-0.30284675953967666
2024-05-14,JPY,0.03281,0.03292,-0.3341433778857761
2024-05-15,JPY,0.03317,0.03281,1.0972264553489763
2024-05-16,JPY,0.03302,0.03317,-0.4522158577027313
2024-05-17,JPY,0.03289,0.03302,-0.3937007874015741
2024-05-20,JPY,0.03273,0.03289,-0.4864700516874487
2024-05-21,JPY,0.0327,0.03273,-0.09165902841430373
2024-05-22,JPY,0.03291,0.0327,0.6422018348623881
2024-05-23,JPY,0.03276,0.03291,-0.45578851412945154
2024-05-24,JPY,0.03283,0.03276,0.21367521367521292
2024-05-27,JPY,0.03296,0.03283,0.39597928723729137
2024-05-28,JPY,0.03285,0.03296,-0.3337378640776878
2024-05-29,JPY,0.03298,0.03285,0.39573820395739645
2024-05-31,JPY,0.03335,0.03298,1.1218920557913847
2024-06-03,JPY,0.03357,0.03335,0.6596701649175474
2024-06-04,JPY,0.03403,0.03357,1.3702710753648928
2024-06-05,JPY,0.03383,0.03403,-0.5877167205406986
2024-06-06,JPY,0.03378,0.03383,-0.14779781259237623
2024-06-07,JPY,0.03372,0.03378,-0.1776198934280604
2024-06-10,JPY,0.0342,0.03372,1.4234875444839812
2024-06-11,JPY,0.03402,0.0342,-0.5263157894736858
2024-06-12,JPY,0.03457,0.03402,1.616696061140499
2024-06-13,JPY,0.03443,0.03457,-0.4049754122070981
2024-06-14,JPY,0.0341,0.03443,-0.9584664536741339
2024-06-17,JPY,0.03431,0.0341,0.6158357771260947
2024-06-18,JPY,0.03427,0.03431,-0.11658408627222006
2024-06-19,JPY,0.0346,0.03427,0.9629413481178739
2024-06-20,JPY,0.03417,0.0346,-1.242774566473992
2024-06-21,JPY,0.03413,0.03417,-0.11706175007315522
2024-06-24,JPY,0.03381,0.03413,-0.9375915616759434
2024-06-25,JPY,0.034,0.03381,0.5619639160011847
2024-06-26,JPY,0.03429,0.034,0.8529411764705896
2024-06-27,JPY,0.03437,0.03429,0.2333041703120431
2024-06-28,JPY,0.03456,0.03437,0.5528076811172511
2024-07-01,JPY,0.0346,0.03456,0.11574074074074403
2024-07-02,JPY,0.03509,0.0346,1.4161849710982777
2024-07-03,JPY,0.0346,0.03509,-1.3964092333998424
2024-07-04,JPY,0.03403,0.0346,-1.6473988439306364
2024-07-05,JPY,0.0342,0.03403,0.49955921245961044
2024-07-08,JPY,0.03404,0.0342,-0.4678362573099393
2024-07-09,JPY,0.0337,0.03404,-0.9988249118683901
2024-07-10,JPY,0.03337,0.0337,-0.9792284866468992
2024-07-11,JPY,0.03412,0.03337,2.2475277195085352
2024-07-12,JPY,0.03454,0.03412,1.2309495896834832
2024-07-15,JPY,0.03456,0.03454,0.057903879559928484
2024-07-16,JPY,0.03423,0.03456,-0.9548611111111271
2024-07-17,JPY,0.03492,0.03423,2.0157756354075573
2024-07-18,JPY,0.03531,0.03492,1.1168384879725046
2024-07-19,JPY,0.03529,0.03531,-0.056641178136507264
2024-07-22,JPY,0.03539,0.03529,0.28336639274579856
2024-07-23,JPY,0.03577,0.03539,1.0737496467928986
2024-07-24,JPY,0.03674,0.03577,2.7117696393625934
2024-07-25,JPY,0.03663,0.03674,-0.29940119760478723
2024-07-26,JPY,0.0367,0.03663,0.19110019110020193
2024-07-29,JPY,0.03669,0.0367,-0.027247956403275708
2024-07-30,JPY,0.03677,0.03669,0.21804306350503566
2024-07-31,JPY,0.03765,0.03677,2.393255371226566
2024-08-01,JPY,0.03777,0.03765,0.31872509960158
2024-08-02,JPY,0.03903,0.03777,3.3359809372518034
2024-08-05,JPY,0.04004,0.03903,2.587753010504734
2024-08-06,JPY,0.03895,0.04004,-2.7222777222777217
2024-08-07,JPY,0.03805,0.03895,-2.310654685494218
2024-08-08,JPY,0.03819,0.03805,0.36793692509855536
2024-08-09,JPY,0.03762,0.03819,-1.4925373134328401
2024-08-12,JPY,0.03722,0.03762,-1.063264221158955
2024-08-13,JPY,0.03734,0.03722,0.3224073078989642
2024-08-14,JPY,0.03711,0.03734,-0.6159614354579568
2024-08-15,JPY,0.0367,0.03711,-1.104823497709495
2024-08-16,JPY,0.03688,0.0367,0.4904632152588517
2024-08-19,JPY,0.03704,0.03688,0.433839479392617
2024-08-20,JPY,0.03744,0.03704,1.0799136069114645
2024-08-21,JPY,0.03768,0.03744,0.6410256410256387
2024-08-22,JPY,0.03804,0.03768,0.9554140127388422
2024-08-23,JPY,0.03815,0.03804,0.28916929547846415
2024-08-26,JPY,0.03801,0.03815,-0.3669724770642202
2024-08-27,JPY,0.0381,0.03801,0.23677979479084232
2024-08-28,JPY,0.03829,0.0381,0.4986876640419746
2024-08-29,JPY,0.03887,0.03829,1.5147558109166903
2024-08-30,JPY,0.03875,0.03887,-0.308721378955501
2024-09-02,JPY,0.03827,0.03875,-1.2387096774193584
2024-09-03,JPY,0.03855,0.03827,0.7316435850535763
2024-09-04,JPY,0.03905,0.03855,1.2970168612191912
2024-09-05,JPY,0.03908,0.03905,0.07682458386681912
2024-09-06,JPY,0.03919,0.03908,0.2814738996929522
2024-09-09,JPY,0.03925,0.03919,0.15310028068384884
2024-09-10,JPY,0.03954,0.03925,0.7388535031846999
2024-09-11,JPY,0.03979,0.03954,0.632271117855332
2024-09-12,JPY,0.03976,0.03979,-0.0753958280975131
2024-09-13,JPY,0.03961,0.03976,-0.37726358148892913
2024-09-16,JPY,0.03921,0.03961,-1.009845998485226
2024-09-17,JPY,0.0388,0.03921,-1.045651619484822
2024-09-18,JPY,0.03859,0.0388,-0.541237113402071
2024-09-19,JPY,0.03793,0.03859,-1.710287639284791
2024-09-20,JPY,0.03806,0.03793,0.34273662008963424
2024-09-23,JPY,0.03862,0.03806,1.4713610089332807
2024-09-24,JPY,0.03805,0.03862,-1.475919212843091
2024-09-25,JPY,0.0379,0.03805,-0.3942181340341633
2024-09-26,JPY,0.03817,0.0379,0.7124010554089732
2024-09-27,JPY,0.03817,0.03817,0.0
2024-09-30,JPY,0.03803,0.03817,-0.3667801938695314
2024-10-01,JPY,0.03795,0.03803,-0.21036024191428693
2024-10-02,JPY,0.03719,0.03795,-2.002635046113299
2024-10-03,JPY,0.03736,0.03719,0.45711212691583736
2024-10-04,JPY,0.03678,0.03736,-1.5524625267665848
2024-10-07,JPY,0.03688,0.03678,0.2718868950516651
2024-10-08,JPY,0.03724,0.03688,0.9761388286334105
2024-10-09,JPY,0.03736,0.03724,0.32223415682059997
2024-10-10,JPY,0.03757,0.03736,0.5620985010706736
2024-10-11,JPY,0.03773,0.03757,0.4258717061485173
2024-10-14,JPY,0.03741,0.03773,-0.8481314603763557
2024-10-15,JPY,0.03778,0.03741,0.9890403635391731
2024-10-16,JPY,0.03791,0.03778,0.34409740603493777
2024-10-17,JPY,0.03781,0.03791,-0.2637826431020729
2024-10-18,JPY,0.03789,0.03781,0.21158423697433815
2024-10-21,JPY,0.03793,0.03789,0.10556875164950963
2024-10-22,JPY,0.0377,0.03793,-0.6063801740047503
2024-10-23,JPY,0.0374,0.0377,-0.7957559681697424
2024-10-24,JPY,0.03759,0.0374,0.5080213903743136
2024-10-25,JPY,0.03746,0.03759,-0.34583665868581637
2024-10-28,JPY,0.0372,0.03746,-0.6940736785905011
2024-10-29,JPY,0.03723,0.0372,0.08064516129033805
2024-10-30,JPY,0.03774,0.03723,1.3698630136986356
2024-10-31,JPY,0.03792,0.03774,0.4769475357710551
2024-11-01,JPY,0.03797,0.03792,0.13185654008436298
2024-11-04,JPY,0.03809,0.03797,0.3160389781406536
2024-11-05,JPY,0.03805,0.03809,-0.1050144394854291
2024-11-06,JPY,0.03735,0.03805,-1.8396846254927657
2024-11-07,JPY,0.03702,0.03735,-0.8835341365461935
2024-11-08,JPY,0.03782,0.03702,2.160994057266352
2024-11-11,JPY,0.03769,0.03782,-0.3437334743521925
2024-11-12,JPY,0.03734,0.03769,-0.9286282833642967
2024-11-13,JPY,0.03724,0.03734,-0.26780931976431166
2024-11-14,JPY,0.03712,0.03724,-0.3222341568206333
2024-11-18,JPY,0.03717,0.03712,0.1346982758620774
2024-11-19,JPY,0.03751,0.03717,0.9147161689534666
2024-11-21,JPY,0.0377,0.03751,0.5065315915755653
2024-11-22,JPY,0.03753,0.0377,-0.45092838196285623
2024-11-25,JPY,0.03757,0.03753,0.10658140154542473
2024-11-26,JPY,0.03779,0.03757,0.5855735959542141
2024-11-27,JPY,0.03858,0.03779,2.090500132310158
2024-11-28,JPY,0.03951,0.03858,2.4105754276827485
2024-11-29,JPY,0.04031,0.03951,2.024803847127288
2024-12-02,JPY,0.04046,0.04031,0.37211610022327424
2024-12-03,JPY,0.0407,0.04046,0.5931784478497182
2024-12-04,JPY,0.04028,0.0407,-1.0319410319410194
2024-12-05,JPY,0.03984,0.04028,-1.0923535253227534
2024-12-06,JPY,0.04023,0.03984,0.9789156626506035
2024-12-09,JPY,0.04011,0.04023,-0.2982848620432521
2024-12-10,JPY,0.03979,0.04011,-0.7978060334081327
2024-12-11,JPY,0.03956,0.03979,-0.5780346820809301
2024-12-12,JPY,0.03901,0.03956,-1.3902932254802658
